"                         Caixa Econômica Federal",,,,
"                              GovConta Caixa",,,,
"                     Extrato das Contas Individuais",,,,
,,,,
"Conta de Referência..: 0316/006/00624053-1 FUNDO MUNICIPAL DE SAUDE        ",,,,
"Data de Solicitação..: 11/05/2021 04:14:49 PM",,,,
"Data de Referência...: 01/03/2020 - 31/03/2020",,,,
,,,,
"Data Mov",Nr.Doc,Histórico,"Valor (R$)","Saldo (R$)"
04/08/2020," ",04/08/2020,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","5.460,65 ",C,"                                      "
06/08/2020," ",06/08/2020,0000,14056,00003051824000033,632,"Ordem Bancária           ","67.200,00 ",C,"                                      "
06/08/2020," ",06/08/2020,0000,00000,00000000000000070,345,"BB CP Automatico S P     ","67.200,00 ",D,"                                      "
24/08/2020," ",24/08/2020,0000,99015,00556624000030565,470,"Transferência enviada    ","3.990,00 ",D,"                                      "
24/08/2020," ",24/08/2020,0000,13105,00000000000082401,393,"TED Transf.Eletr.Disponiv","2.200,00 ",D,"                                      "
24/08/2020," ",24/08/2020,0000,13113,00822371200840145,310,"Tar DOC/TED Eletrônico   ","10,45 ",D,"                                      "
24/08/2020," ",24/08/2020,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","6.200,45 ",C,"                                      "
26/08/2020," ",26/08/2020,0000,13105,00000000000082601,393,"TED Transf.Eletr.Disponiv","12.240,00 ",D,"                                      "
26/08/2020," ",26/08/2020,0000,13113,00832391200240758,310,"Tar DOC/TED Eletrônico   ","10,45 ",D,"                                      "
26/08/2020," ",26/08/2020,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","12.250,45 ",C,"                                      "
28/08/2020," ",28/08/2020,0000,13105,00000000000082801,393,"TED Transf.Eletr.Disponiv","170,00 ",D,"                                      "
28/08/2020," ",28/08/2020,0000,13113,00842411200625525,310,"Tar DOC/TED Eletrônico   ","10,45 ",D,"                                      "
28/08/2020," ",28/08/2020,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","180,45 ",C,"                                      "
31/08/2020," ",31/08/2020,0000,00000,00000000000000000,855,"S A L D O                ","0,00 ",C,"                                      "
"Extrato Conta Corrente",,,,,,,,,,
Agencia,03409,"Conta corrente",00000073652X,,,,,,,
Data,observacao,"Data balancete","Agencia Origem",Lote,"Numero Documento","Cod. Historico",Historico,"Valor R$ ",Inf.,"Detalhamento Hist."
28/08/2020," ",28/08/2020,0000,00000,00000000000000000,000,"Saldo Anterior           ","0,00 ",C,"                                      "
01/09/2020," ",01/09/2020,0000,14056,00003405734000002,632,"Ordem Bancária           ","10.500,00 ",C,"                                      "
01/09/2020," ",01/09/2020,0000,00000,00000000000000070,345,"BB CP Automatico S P     ","10.500,00 ",D,"                                      "
03/09/2020," ",03/09/2020,0000,99015,00556850000007689,470,"Transferência enviada    ","3.800,00 ",D,"                                      "
03/09/2020," ",03/09/2020,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","3.800,00 ",C,"                                      "
15/09/2020," ",15/09/2020,0000,99015,00556507000014078,470,"Transferência enviada    ","4.617,60 ",D,"                                      "
15/09/2020," ",15/09/2020,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","4.617,60 ",C,"                                      "
21/09/2020," ",21/09/2020,0000,99015,00550340000073020,870,"Transferência recebida   ","41,80 ",C,"                                      "
21/09/2020," ",21/09/2020,0000,00000,00000000000000070,345,"BB CP Automatico S P     ","41,80 ",D,"                                      "
30/09/2020," ",30/09/2020,0000,00000,00000000000000000,345,"S A L D O                ","0,00 ",C,"                                      "
"Extrato Conta Corrente",,,,,,,,,,
Agencia,03409,"Conta corrente",00000073652X,,,,,,,
Data,observacao,"Data balancete","Agencia Origem",Lote,"Numero Documento","Cod. Historico",Historico,"Valor R$ ",Inf.,"Detalhamento Hist."
21/09/2020," ",21/09/2020,0000,00000,00000000000000000,000,"Saldo Anterior           ","0,00 ",C,"                                      "
31/10/2020," ",31/10/2020,0000,00000,00000000000000000,000,"S A L D O                ","0,00 ",C,"                                      "
"Extrato Conta Corrente",,,,,,,,,,
Agencia,03409,"Conta corrente",00000073652X,,,,,,,
Data,observacao,"Data balancete","Agencia Origem",Lote,"Numero Documento","Cod. Historico",Historico,"Valor R$ ",Inf.,"Detalhamento Hist."
21/09/2020," ",21/09/2020,0000,00000,00000000000000000,000,"Saldo Anterior           ","0,00 ",C,"                                      "
30/11/2020," ",30/11/2020,0000,00000,00000000000000000,000,"S A L D O                ","0,00 ",C,"                                      "
"Extrato Conta Corrente",,,,,,,,,,
Agencia,03409,"Conta corrente",00000073652X,,,,,,,
Data,observacao,"Data balancete","Agencia Origem",Lote,"Numero Documento","Cod. Historico",Historico,"Valor R$ ",Inf.,"Detalhamento Hist."
21/09/2020," ",21/09/2020,0000,00000,00000000000000000,000,"Saldo Anterior           ","0,00 ",C,"                                      "
16/12/2020," ",16/12/2020,0340,99015,00555737000014268,470,"Transferência enviada    ","3.455,73 ",D,"16/12 5737      14268-9 VIVA PRODUCAO "
16/12/2020," ",16/12/2020,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","3.455,73 ",C,"                                      "
22/12/2020," ",22/12/2020,0340,99015,00559794000000322,470,"Transferência enviada    ","3.750,00 ",D,"22/12 9794        322-0 BR V D PRODUTO"
22/12/2020," ",22/12/2020,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","3.750,00 ",C,"                                      "
31/12/2020," ",31/12/2020,0000,00000,00000000000000000,999,"S A L D O                ","0,00 ",C,"                                      "
"Extrato Conta Corrente",,,,,,,,,,
Agencia,03409,"Conta corrente",00000073652X,,,,,,,
Data,observacao,"Data balancete","Agencia Origem",Lote,"Numero Documento","Cod. Historico",Historico,"Valor R$ ",Inf.,"Detalhamento Hist."
22/12/2020," ",22/12/2020,0000,00000,00000000000000000,000,"Saldo Anterior           ","0,00 ",C,"                                      "
14/01/2021," ",14/01/2021,0340,99015,00553333000005541,470,"Transferência enviada    ","1.290,00 ",D,"14/01 3333       5541-7 COMERCIAL SAND"
14/01/2021," ",14/01/2021,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","1.290,00 ",C,"                                      "
18/01/2021," ",18/01/2021,0000,13105,00000000000011801,393,"TED Transf.Eletr.Disponiv","2.880,00 ",D,"341 0658 027644873000193 LUCIANO DAMAS"
18/01/2021," ",18/01/2021,0000,13105,00000000000011802,393,"TED Transf.Eletr.Disponiv","13.965,00 ",D,"237 0150 032270160000147 JRA IMPLANTS "
18/01/2021," ",18/01/2021,0000,13113,00890181100004653,310,"Tar DOC/TED Eletrônico   ","10,45 ",D,"Cobrança referente 18/01/2021         "
18/01/2021," ",18/01/2021,0000,13113,00890181100004654,310,"Tar DOC/TED Eletrônico   ","10,45 ",D,"Cobrança referente 18/01/2021         "
18/01/2021," ",18/01/2021,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","16.865,90 ",C,"                                      "
28/01/2021," ",28/01/2021,0000,13105,00000000000012801,393,"TED Transf.Eletr.Disponiv","36.834,80 ",D,"237 0172 034850802000102 MARCO ANTONIO"
28/01/2021," ",28/01/2021,0000,13113,00800281100137232,310,"Tar DOC/TED Eletrônico   ","10,45 ",D,"Cobrança referente 28/01/2021         "
28/01/2021," ",28/01/2021,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","36.845,25 ",C,"                                      "
31/01/2021," ",31/01/2021,0000,00000,00000000000000000,999,"S A L D O                ","0,00 ",C,"                                      "
"Extrato Conta Corrente",,,,,,,,,,
Agencia,03409,"Conta corrente",00000073652X,,,,,,,
Data,observacao,"Data balancete","Agencia Origem",Lote,"Numero Documento","Cod. Historico",Historico,"Valor R$ ",Inf.,"Detalhamento Hist."
28/01/2021," ",28/01/2021,0000,00000,00000000000000000,000,"Saldo Anterior           ","0,00 ",C,"                                      "
25/02/2021," ",25/02/2021,0340,99015,00550340000073020,870,"Transferência recebida   ","31,35 ",C,"25/02 0340      73020-3 P M J  -  MOVI"
25/02/2021," ",25/02/2021,0000,13105,00000000000022501,393,"TED Transf.Eletr.Disponiv","832,26 ",D,"237 0172 034850802000102 MARCO ANTONIO"
25/02/2021," ",25/02/2021,0000,13113,00820561200501660,310,"Tar DOC/TED Eletrônico   ","10,45 ",D,"Cobrança referente 25/02/2021         "
25/02/2021," ",25/02/2021,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","811,36 ",C,"                                      "
28/02/2021," ",28/02/2021,0000,00000,00000000000000000,999,"S A L D O                ","0,00 ",C,"                                      "
"Extrato Conta Corrente",,,,,,,,,,
Agencia,03409,"Conta corrente",00000073652X,,,,,,,
Data,observacao,"Data balancete","Agencia Origem",Lote,"Numero Documento","Cod. Historico",Historico,"Valor R$ ",Inf.,"Detalhamento Hist."
25/02/2021," ",25/02/2021,0000,00000,00000000000000000,000,"Saldo Anterior           ","0,00 ",C,"                                      "
23/03/2021," ",23/03/2021,0340,99015,00550340000073020,870,"Transferência recebida   ","10,45 ",C,"23/03 0340      73020-3 P M J  -  MOVI"
23/03/2021," ",23/03/2021,0000,00000,00000000000000070,345,"BB CP Automatico S P     ","10,45 ",D,"                                      "
31/03/2021," ",31/03/2021,0000,00000,00000000000000000,999,"S A L D O                ","0,00 ",C,"                                      "
"Extrato Conta Corrente",,,,,,,,,,
Agencia,03409,"Conta corrente",00000073652X,,,,,,,
Data,observacao,"Data balancete","Agencia Origem",Lote,"Numero Documento","Cod. Historico",Historico,"Valor R$ ",Inf.,"Detalhamento Hist."
23/03/2021," ",23/03/2021,0000,00000,00000000000000000,000,"Saldo Anterior           ","0,00 ",C,"                                      "
30/04/2021," ",30/04/2021,0340,99015,00552857000111916,470,"Transferência enviada    ","30.750,00 ",D,"30/04 2857     111916-8 PAN AMERICANA "
30/04/2021," ",30/04/2021,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","30.750,00 ",C,"                                      "
30/04/2021," ",30/04/2021,0000,00000,00000000000000000,999,"S A L D O                ","0,00 ",C,"                                      "
"Sem lancamentos"
"Sem lancamentos"
"Extrato Conta Corrente",,,,,,,,,,
Agencia,03409,"Conta corrente",000000736503,,,,,,,
Data,observacao,"Data balancete","Agencia Origem",Lote,"Numero Documento","Cod. Historico",Historico,"Valor R$ ",Inf.,"Detalhamento Hist."
01/05/2020," ",01/05/2020,0000,00000,00000000000000000,000,"Saldo Anterior           ","0,00 ",C,"                                      "
12/05/2020," ",12/05/2020,0000,14056,00001790512000023,632,"Ordem Bancária           ","655.200,00 ",C,"                                      "
12/05/2020," ",12/05/2020,0000,00000,00000000000000070,345,"BB CP Automatico S P     ","655.200,00 ",D,"                                      "
31/05/2020," ",31/05/2020,0000,00000,00000000000000000,345,"S A L D O                ","0,00 ",C,"                                      "
"Extrato Conta Corrente",,,,,,,,,,
Agencia,03409,"Conta corrente",000000736503,,,,,,,
Data,observacao,"Data balancete","Agencia Origem",Lote,"Numero Documento","Cod. Historico",Historico,"Valor R$ ",Inf.,"Detalhamento Hist."
12/05/2020," ",12/05/2020,0000,00000,00000000000000000,000,"Saldo Anterior           ","0,00 ",C,"                                      "
15/06/2020," ",15/06/2020,0000,13105,00000000000061501,393,"TED Transf.Eletr.Disponiv","5.745,00 ",D,"                                      "
15/06/2020," ",15/06/2020,0000,13113,00861671200107305,310,"Tar DOC/TED Eletrônico   ","10,45 ",D,"                                      "
15/06/2020," ",15/06/2020,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","5.755,45 ",C,"                                      "
24/06/2020," ",24/06/2020,0000,14056,00002386068000094,632,"Ordem Bancária           ","655.200,00 ",C,"                                      "
24/06/2020," ",24/06/2020,0000,00000,00000000000000070,345,"BB CP Automatico S P     ","655.200,00 ",D,"                                      "
30/06/2020," ",30/06/2020,0000,00000,00000000000000000,345,"S A L D O                ","0,00 ",C,"                                      "
"Extrato Conta Corrente",,,,,,,,,,
Agencia,03409,"Conta corrente",000000736503,,,,,,,
Data,observacao,"Data balancete","Agencia Origem",Lote,"Numero Documento","Cod. Historico",Historico,"Valor R$ ",Inf.,"Detalhamento Hist."
24/06/2020," ",24/06/2020,0000,00000,00000000000000000,000,"Saldo Anterior           ","0,00 ",C,"                                      "
21/07/2020," ",21/07/2020,0000,13105,00000000000072101,393,"TED Transf.Eletr.Disponiv","9.984,00 ",D,"                                      "
21/07/2020," ",21/07/2020,0000,13113,00832031200435529,310,"Tar DOC/TED Eletrônico   ","10,45 ",D,"                                      "
21/07/2020," ",21/07/2020,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","9.994,45 ",C,"                                      "
31/07/2020," ",31/07/2020,0000,00000,00000000000000000,855,"S A L D O                ","0,00 ",C,"                                      "
"Extrato Conta Corrente",,,,,,,,,,
Agencia,03409,"Conta corrente",000000736503,,,,,,,
Data,observacao,"Data balancete","Agencia Origem",Lote,"Numero Documento","Cod. Historico",Historico,"Valor R$ ",Inf.,"Detalhamento Hist."
21/07/2020," ",21/07/2020,0000,00000,00000000000000000,000,"Saldo Anterior           ","0,00 ",C,"                                      "
24/08/2020," ",24/08/2020,0000,13105,00000000000082401,393,"TED Transf.Eletr.Disponiv","7.008,00 ",D,"                                      "
24/08/2020," ",24/08/2020,0000,13113,00822371200840144,310,"Tar DOC/TED Eletrônico   ","10,45 ",D,"                                      "
24/08/2020," ",24/08/2020,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","7.018,45 ",C,"                                      "
26/08/2020," ",26/08/2020,0000,99015,00550340000073020,870,"Transferência recebida   ","20,90 ",C,"                                      "
26/08/2020," ",26/08/2020,0000,99015,00553584000106708,470,"Transferência enviada    ","1.610,55 ",D,"                                      "
26/08/2020," ",26/08/2020,0000,13105,00000000000082601,393,"TED Transf.Eletr.Disponiv","14.170,92 ",D,"                                      "
26/08/2020," ",26/08/2020,0000,13105,00000000000082602,393,"TED Transf.Eletr.Disponiv","19.200,00 ",D,"                                      "
26/08/2020," ",26/08/2020,0000,13113,00832391200240756,310,"Tar DOC/TED Eletrônico   ","10,45 ",D,"                                      "
26/08/2020," ",26/08/2020,0000,13113,00832391200240757,310,"Tar DOC/TED Eletrônico   ","10,45 ",D,"                                      "
26/08/2020," ",26/08/2020,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","34.981,47 ",C,"                                      "
31/08/2020," ",31/08/2020,0000,00000,00000000000000000,855,"S A L D O                ","0,00 ",C,"                                      "
"Extrato Conta Corrente",,,,,,,,,,
Agencia,03409,"Conta corrente",000000736503,,,,,,,
Data,observacao,"Data balancete","Agencia Origem",Lote,"Numero Documento","Cod. Historico",Historico,"Valor R$ ",Inf.,"Detalhamento Hist."
26/08/2020," ",26/08/2020,0000,00000,00000000000000000,000,"Saldo Anterior           ","0,00 ",C,"                                      "
03/09/2020," ",03/09/2020,0000,99015,00556822000009987,470,"Transferência enviada    ","589,90 ",D,"                                      "
03/09/2020," ",03/09/2020,0000,13105,00000000000090301,393,"TED Transf.Eletr.Disponiv","3.800,00 ",D,"                                      "
03/09/2020," ",03/09/2020,0000,13113,00802471100022159,310,"Tar DOC/TED Eletrônico   ","10,45 ",D,"                                      "
03/09/2020," ",03/09/2020,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","4.400,35 ",C,"                                      "
21/09/2020," ",21/09/2020,0000,99015,00550340000073020,870,"Transferência recebida   ","20,90 ",C,"                                      "
21/09/2020," ",21/09/2020,0000,00000,00000000000000070,345,"BB CP Automatico S P     ","20,90 ",D,"                                      "
29/09/2020," ",29/09/2020,0000,13105,00000000000092901,393,"TED Transf.Eletr.Disponiv","14.500,17 ",D,"                                      "
29/09/2020," ",29/09/2020,0000,13113,00832731200576641,310,"Tar DOC/TED Eletrônico   ","10,45 ",D,"                                      "
29/09/2020," ",29/09/2020,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","14.510,62 ",C,"                                      "
30/09/2020," ",30/09/2020,0000,13105,00000000000093001,393,"TED Transf.Eletr.Disponiv","8.505,00 ",D,"                                      "
30/09/2020," ",30/09/2020,0000,13113,00832741201363423,310,"Tar DOC/TED Eletrônico   ","10,45 ",D,"                                      "
30/09/2020," ",30/09/2020,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","8.515,45 ",C,"                                      "
30/09/2020," ",30/09/2020,0000,00000,00000000000000000,855,"S A L D O                ","0,00 ",C,"                                      "
"Extrato Conta Corrente",,,,,,,,,,
Agencia,03409,"Conta corrente",000000736503,,,,,,,
Data,observacao,"Data balancete","Agencia Origem",Lote,"Numero Documento","Cod. Historico",Historico,"Valor R$ ",Inf.,"Detalhamento Hist."
30/09/2020," ",30/09/2020,0000,00000,00000000000000000,000,"Saldo Anterior           ","0,00 ",C,"                                      "
05/10/2020," ",05/10/2020,0000,99015,00553406000004302,470,"Transferência enviada    ","1.975,00 ",D,"                                      "
05/10/2020," ",05/10/2020,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","1.975,00 ",C,"                                      "
19/10/2020," ",19/10/2020,0000,14175,00000000000400015,983,"TED Devolvida            ","330,00 ",C,"                                      "
19/10/2020," ",19/10/2020,0000,13105,00000000000101901,393,"TED Transf.Eletr.Disponiv","330,00 ",D,"                                      "
19/10/2020," ",19/10/2020,0000,13113,00862931200001357,310,"Tar DOC/TED Eletrônico   ","10,45 ",D,"                                      "
19/10/2020," ",19/10/2020,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","10,45 ",C,"                                      "
28/10/2020," ",28/10/2020,0000,13105,00000000000102801,393,"TED Transf.Eletr.Disponiv","27.478,31 ",D,"                                      "
28/10/2020," ",28/10/2020,0000,13105,00000000000102802,393,"TED Transf.Eletr.Disponiv","21.069,33 ",D,"                                      "
28/10/2020," ",28/10/2020,0000,13113,00823020903854931,310,"Tar DOC/TED Eletrônico   ","10,45 ",D,"                                      "
28/10/2020," ",28/10/2020,0000,13113,00823020903854932,310,"Tar DOC/TED Eletrônico   ","10,45 ",D,"                                      "
28/10/2020," ",28/10/2020,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","48.568,54 ",C,"                                      "
31/10/2020," ",31/10/2020,0000,00000,00000000000000000,855,"S A L D O                ","0,00 ",C,"                                      "
"Extrato Conta Corrente",,,,,,,,,,
Agencia,03409,"Conta corrente",000000736503,,,,,,,
Data,observacao,"Data balancete","Agencia Origem",Lote,"Numero Documento","Cod. Historico",Historico,"Valor R$ ",Inf.,"Detalhamento Hist."
28/10/2020," ",28/10/2020,0000,00000,00000000000000000,000,"Saldo Anterior           ","0,00 ",C,"                                      "
10/11/2020," ",10/11/2020,0340,99015,00550990000071220,470,"Transferência enviada    ","3.459,00 ",D,"10/11 0990      71220-5 C.G. RANDI MOV"
10/11/2020," ",10/11/2020,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","3.459,00 ",C,"                                      "
11/11/2020," ",11/11/2020,0340,99015,00550340000073057,870,"Transferência recebida   ","5.720,56 ",C,"11/11 0340      73057-2 P M J PROJ RED"
11/11/2020," ",11/11/2020,0000,00000,00000000000000070,345,"BB CP Automatico S P     ","5.720,56 ",D,"                                      "
12/11/2020," ",12/11/2020,0000,13105,00000000000111201,393,"TED Transf.Eletr.Disponiv","11.968,72 ",D,"237 0150 045780103000150 MUNICIPIO DE "
12/11/2020," ",12/11/2020,0000,13113,00883171100244156,310,"Tar DOC/TED Eletrônico   ","10,45 ",D,"Cobrança referente 12/11/2020         "
12/11/2020," ",12/11/2020,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","11.979,17 ",C,"                                      "
18/11/2020," ",18/11/2020,0000,13105,00000000000111801,393,"TED Transf.Eletr.Disponiv","330,00 ",D,"341 1616 019515680000104 JORGE H. KHUR"
18/11/2020," ",18/11/2020,0000,13113,00893231100102351,310,"Tar DOC/TED Eletrônico   ","10,45 ",D,"Cobrança referente 18/11/2020         "
18/11/2020," ",18/11/2020,0000,00000,00000000000000070,855,"BB CP Automatico S P     ","340,45 ",C,"                                      "
19/11/2020," ",19/11/2020,0340,99015,00550340000073020,870,"Transferência recebida   ","73,15 ",C,"19/11 0340      73020-3 P M J  -  MOVI"
19/11/2020," ",19/11/2020,0000,00000,00000000000000070,345,"BB CP Automatico S P     ","73,15 ",D,"                                      "
27/11/2020," ",27/11/2020,0000,13105,00000000000112701,393,"TED Transf.Eletr.Disponiv","24.435,62 ",D,"237 0150 045780103000150 MUNICIPIO DE "
27/11/2020," ",27/11/2020,0000,13113,00863321100068080,310,"Tar DOC/TED Eletrônico   ","10,45 ",D,"Cobrança referente 27/11/2020         "
